date,hour,daytype,mesh_code,count
2021-06-26,3,休日,533946264,392
2021-06-26,3,休日,533936974,5
2021-06-26,3,休日,533946041,245
2021-06-26,3,休日,533946162,265
2021-06-26,3,休日,533946133,74
2021-06-26,3,休日,533936461,1
2021-06-26,3,休日,533936771,4
2021-06-26,3,休日,533936854,51
2021-06-26,3,休日,533946171,219
2021-06-26,3,休日,533936952,46
2021-06-26,3,休日,533946463,15
2021-06-26,3,休日,533936561,1
2021-06-26,3,休日,533946034,233
2021-06-26,3,休日,533946371,358
2021-06-26,3,休日,533936662,17
2021-06-26,3,休日,533936873,5
2021-06-26,3,休日,533936724,53
2021-06-26,3,休日,533936233,2
2021-06-26,3,休日,533936732,117
2021-06-26,3,休日,533936671,1
2021-06-26,3,休日,533946362,313
2021-06-26,3,休日,533936622,169
2021-06-26,3,休日,533936852,6
2021-06-26,3,休日,533936431,7
2021-06-26,3,休日,533946063,305
2021-06-26,3,休日,533946043,253
2021-06-26,3,休日,533946062,282
2021-06-26,3,休日,533946471,26
2021-06-26,3,休日,533946461,201
2021-06-26,3,休日,533936652,14
2021-06-26,3,休日,533946153,239
2021-06-26,3,休日,533936933,11
2021-06-26,3,休日,533936434,5
2021-06-26,3,休日,533936633,99
2021-06-26,3,休日,533946352,205
2021-06-26,3,休日,533936832,237
2021-06-26,3,休日,533936741,306
2021-06-26,3,休日,533936833,78
2021-06-26,3,休日,533936422,12
2021-06-26,3,休日,533946071,265
2021-06-26,3,休日,533946351,33
2021-06-26,3,休日,533946462,110
2021-06-26,3,休日,533936432,6
2021-06-26,3,休日,533936961,57
2021-06-26,3,休日,533936954,92
2021-06-26,3,休日,533946354,246
2021-06-26,3,休日,533936752,26
2021-06-26,3,休日,533936463,5
2021-06-26,3,休日,533936943,133
2021-06-26,3,休日,533936631,118
2021-06-26,3,休日,533946173,305
2021-06-26,3,休日,533936773,33
2021-06-26,3,休日,533936754,20
2021-06-26,3,休日,533946372,138
2021-06-26,3,休日,533946254,202
2021-06-26,3,休日,533936844,88
2021-06-26,3,休日,533936421,34
2021-06-26,3,休日,533946134,199
2021-06-26,3,休日,533936853,158
2021-06-26,3,休日,533936763,56
2021-06-26,3,休日,533936871,2
2021-06-26,3,休日,533936521,20
2021-06-26,3,休日,533936334,1
2021-06-26,3,休日,533946233,87
2021-06-26,3,休日,533936663,9
2021-06-26,3,休日,533936321,3
2021-06-26,3,休日,533946152,302
2021-06-26,3,休日,533936462,14
2021-06-26,3,休日,533946252,208
2021-06-26,3,休日,533936753,65
2021-06-26,3,休日,533946073,228
2021-06-26,3,休日,533936573,2
2021-06-26,3,休日,533946262,238
2021-06-26,3,休日,533946243,90
2021-06-26,3,休日,533946144,257
2021-06-26,3,休日,533936464,12
2021-06-26,3,休日,533936841,179
2021-06-26,3,休日,533946143,252
2021-06-26,3,休日,533936324,8
2021-06-26,3,休日,533946164,272
2021-06-26,3,休日,533936944,182
2021-06-26,3,休日,533936942,201
2021-06-26,3,休日,533936743,366
2021-06-26,3,休日,533946053,176
2021-06-26,3,休日,533936364,4
2021-06-26,3,休日,533936624,73
2021-06-26,3,休日,533946163,280
2021-06-26,3,休日,533936842,184
2021-06-26,3,休日,533946241,218
2021-06-26,3,休日,533946374,99
2021-06-26,3,休日,533936822,7
2021-06-26,3,休日,533946452,240
2021-06-26,3,休日,533936632,61
2021-06-26,3,休日,533946273,399
2021-06-26,3,休日,533936563,7
2021-06-26,3,休日,533936764,46
2021-06-26,3,休日,533946172,12
2021-06-26,3,休日,533936862,5
2021-06-26,3,休日,533946272,166
2021-06-26,3,休日,533936554,2
2021-06-26,3,休日,533946242,226
2021-06-26,3,休日,533946044,119
2021-06-26,3,休日,533936751,60
2021-06-26,3,休日,533946061,157
2021-06-26,3,休日,533936863,31
2021-06-26,3,休日,533946141,209
2021-06-26,3,休日,533936761,29
2021-06-26,3,休日,533936641,9
2021-06-26,3,休日,533936224,2
2021-06-26,3,休日,533936541,2
2021-06-26,3,休日,533936953,184
2021-06-26,3,休日,533946364,216
2021-06-26,3,休日,533946263,303
2021-06-26,3,休日,533936731,72
2021-06-26,3,休日,533946142,137
2021-06-26,3,休日,533936414,8
2021-06-26,3,休日,533936533,42
2021-06-26,3,休日,533946151,202
2021-06-26,3,休日,533936564,11
2021-06-26,3,休日,533936831,10
2021-06-26,3,休日,533936931,143
2021-06-26,3,休日,533936333,2
2021-06-26,3,休日,533946072,8
2021-06-26,3,休日,533946042,315
2021-06-26,3,休日,533936412,4
2021-06-26,3,休日,533936433,6
2021-06-26,3,休日,533936562,9
2021-06-26,3,休日,533936941,229
2021-06-26,3,休日,533946363,248
2021-06-26,3,休日,533946361,254
2021-06-26,3,休日,533936643,98
2021-06-26,3,休日,533936653,1
2021-06-26,3,休日,533946373,339
2021-06-26,3,休日,533946234,165
2021-06-26,3,休日,533936963,80
2021-06-26,3,休日,533936673,2
2021-06-26,3,休日,533936762,25
2021-06-26,3,休日,533946052,255
2021-06-26,3,休日,533936664,14
2021-06-26,3,休日,533936932,195
2021-06-26,3,休日,533936872,1
2021-06-26,3,休日,533936522,18
2021-06-26,3,休日,533946154,231
2021-06-26,3,休日,533936864,1
2021-06-26,3,休日,533936973,66
2021-06-26,3,休日,533936424,4
2021-06-26,3,休日,533936532,3
2021-06-26,3,休日,533936733,143
2021-06-26,3,休日,533936621,13
2021-06-26,3,休日,533936642,1
2021-06-26,3,休日,533946064,214
2021-06-26,3,休日,533936851,40
2021-06-26,3,休日,533946454,116
2021-06-26,3,休日,533946033,207
2021-06-26,3,休日,533946131,147
2021-06-26,3,休日,533936934,130
2021-06-26,3,休日,533946231,8
2021-06-26,3,休日,533946232,198
2021-06-26,3,休日,533946253,209
2021-06-26,3,休日,533936644,4
2021-06-26,3,休日,533946174,88
2021-06-26,3,休日,533936322,8
2021-06-26,3,休日,533936962,1
2021-06-26,3,休日,533946032,247
2021-06-26,3,休日,533946074,5
2021-06-26,3,休日,533936964,159
2021-06-26,3,休日,533936323,8
2021-06-26,3,休日,533936834,182
2021-06-26,3,休日,533946054,292
2021-06-26,3,休日,533936423,8
2021-06-26,3,休日,533936744,80
2021-06-26,3,休日,533946031,129
2021-06-26,3,休日,533946271,284
2021-06-26,3,休日,533936861,7
2021-06-26,3,休日,533936534,19
2021-06-26,3,休日,533936843,279
2021-06-26,3,休日,533946244,83
