date,hour,daytype,mesh_code,count
2019-11-01,0,平日,523712971,13
2019-11-01,0,平日,523655473,9
2019-11-01,0,平日,523656803,13
2019-11-01,0,平日,523720791,5
2019-11-01,0,平日,523750194,23
2019-11-01,0,平日,523655294,28
2019-11-01,0,平日,523667514,9
2019-11-01,0,平日,523657772,23
2019-11-01,0,平日,523627883,6
2019-11-01,0,平日,523676671,11
2019-11-01,0,平日,523731082,19
2019-11-01,0,平日,523741763,23
2019-11-01,0,平日,523762701,1
2019-11-01,0,平日,523760753,21
2019-11-01,0,平日,523666854,7
2019-11-01,0,平日,523676364,27
2019-11-01,0,平日,523616274,4
2019-11-01,0,平日,523752654,5
2019-11-01,0,平日,523710922,9
2019-11-01,0,平日,523722771,7
2019-11-01,0,平日,523750122,7
2019-11-01,0,平日,523607724,5
2019-11-01,0,平日,523720994,5
2019-11-01,0,平日,523701094,4
2019-11-01,0,平日,523626442,21
2019-11-01,0,平日,523760242,11
2019-11-01,0,平日,523764503,4
2019-11-01,0,平日,523745031,2
2019-11-01,0,平日,523770144,8
2019-11-01,0,平日,523724112,5
2019-11-01,0,平日,523750084,20
2019-11-01,0,平日,523703362,1
2019-11-01,0,平日,523734032,5
2019-11-01,0,平日,523637591,12
2019-11-01,0,平日,523646234,2
2019-11-01,0,平日,523730323,2
2019-11-01,0,平日,523710764,14
2019-11-01,0,平日,523676512,21
2019-11-01,0,平日,523734031,1
2019-11-01,0,平日,523740883,13
2019-11-01,0,平日,523703662,5
2019-11-01,0,平日,523723864,4
2019-11-01,0,平日,523751834,1
2019-11-01,0,平日,523770141,6
2019-11-01,0,平日,523723124,7
2019-11-01,0,平日,523655964,4
2019-11-01,0,平日,523760593,3
2019-11-01,0,平日,523750462,1
2019-11-01,0,平日,523712464,5
2019-11-01,0,平日,523723304,1
2019-11-01,0,平日,513771963,1
2019-11-01,0,平日,523732132,2
2019-11-01,0,平日,523752602,2
2019-11-01,0,平日,523617512,2
2019-11-01,0,平日,523722561,5
2019-11-01,0,平日,523636563,2
2019-11-01,0,平日,523754733,2
2019-11-01,0,平日,513772722,1
2019-11-01,0,平日,523741553,1
2019-11-01,0,平日,523721651,1
2019-11-01,0,平日,523761162,2
2019-11-01,0,平日,523665463,2
2019-11-01,0,平日,523772111,2
2019-11-01,0,平日,523722283,2
2019-11-01,0,平日,523763511,1
2019-11-01,0,平日,523741371,1
2019-11-01,0,平日,523722711,1
2019-11-01,0,平日,523762393,1
2019-11-01,0,平日,523713063,1
2019-11-01,0,平日,523703003,1
2019-11-01,0,平日,523627654,46
2019-11-01,0,平日,523647991,85
2019-11-01,0,平日,523677054,75
2019-11-01,0,平日,523741532,39
2019-11-01,0,平日,523667004,340
2019-11-01,0,平日,523721331,73
2019-11-01,0,平日,523666253,69
2019-11-01,0,平日,533607343,25
2019-11-01,0,平日,523676854,26
2019-11-01,0,平日,523666794,63
2019-11-01,0,平日,523677503,26
2019-11-01,0,平日,523657774,40
2019-11-01,0,平日,523760221,137
2019-11-01,0,平日,523647171,68
2019-11-01,0,平日,523703723,59
2019-11-01,0,平日,523656352,58
2019-11-01,0,平日,523770132,35
2019-11-01,0,平日,523721963,23
2019-11-01,0,平日,523740512,30
2019-11-01,0,平日,523750312,50
2019-11-01,0,平日,523667401,54
2019-11-01,0,平日,523750844,35
2019-11-01,0,平日,523711742,32
2019-11-01,0,平日,523721892,18
2019-11-01,0,平日,523655794,2
2019-11-01,0,平日,523751261,14
2019-11-01,0,平日,523710933,6
2019-11-01,0,平日,523760211,87
2019-11-01,0,平日,523666472,42
2019-11-01,0,平日,523677613,27
2019-11-01,0,平日,523677272,14
2019-11-01,0,平日,523675283,14
2019-11-01,0,平日,523731444,57
2019-11-01,0,平日,523770443,37
2019-11-01,0,平日,523751842,13
2019-11-01,0,平日,523656193,47
2019-11-01,0,平日,523637712,5
2019-11-01,0,平日,523657382,82
2019-11-01,0,平日,523720011,19
2019-11-01,0,平日,523740701,42
2019-11-01,0,平日,523750973,1
2019-11-01,0,平日,533607103,58
2019-11-01,0,平日,523713311,27
2019-11-01,0,平日,523750811,83
2019-11-01,0,平日,523770331,63
2019-11-01,0,平日,523760622,49
2019-11-01,0,平日,523751253,14
2019-11-01,0,平日,523647562,82
2019-11-01,0,平日,523751423,20
2019-11-01,0,平日,523750292,18
2019-11-01,0,平日,523666171,7
2019-11-01,0,平日,523666561,28
2019-11-01,0,平日,523666111,16
2019-11-01,0,平日,533606293,19
2019-11-01,0,平日,523751943,3
2019-11-01,0,平日,523647481,18
2019-11-01,0,平日,523741963,8
2019-11-01,0,平日,523666332,23
2019-11-01,0,平日,523702531,17
2019-11-01,0,平日,523732044,3
2019-11-01,0,平日,523666964,23
2019-11-01,0,平日,523731674,17
2019-11-01,0,平日,523761251,7
2019-11-01,0,平日,523646504,15
2019-11-01,0,平日,523712172,20
2019-11-01,0,平日,523720151,7
2019-11-01,0,平日,513770564,6
2019-11-01,0,平日,523607372,1
2019-11-01,0,平日,523740533,24
2019-11-01,0,平日,523627944,22
2019-11-01,0,平日,523770092,23
2019-11-01,0,平日,523627584,31
2019-11-01,0,平日,523730391,13
2019-11-01,0,平日,523751361,5
2019-11-01,0,平日,523771103,3
2019-11-01,0,平日,523740614,23
2019-11-01,0,平日,523627204,14
2019-11-01,0,平日,523741331,6
2019-11-01,0,平日,523752323,1
2019-11-01,0,平日,523751552,2
2019-11-01,0,平日,523702473,2
2019-11-01,0,平日,523710324,2
2019-11-01,0,平日,523607453,17
2019-11-01,0,平日,523750181,9
2019-11-01,0,平日,523703043,1
2019-11-01,0,平日,523710621,5
2019-11-01,0,平日,523734143,7
2019-11-01,0,平日,523710822,13
2019-11-01,0,平日,523617312,1
2019-11-01,0,平日,523760382,2
2019-11-01,0,平日,523741504,7
2019-11-01,0,平日,523761503,5
2019-11-01,0,平日,523627002,4
2019-11-01,0,平日,523720102,10
2019-11-01,0,平日,523713552,7
2019-11-01,0,平日,523677271,7
2019-11-01,0,平日,523741874,1
2019-11-01,0,平日,523703164,6
2019-11-01,0,平日,523676312,6
2019-11-01,0,平日,533606332,1
2019-11-01,0,平日,523666114,9
2019-11-01,0,平日,523730982,8
2019-11-01,0,平日,523665442,2
2019-11-01,0,平日,523724981,17
2019-11-01,0,平日,523710443,2
2019-11-01,0,平日,523646393,2
2019-11-01,0,平日,523722422,1
2019-11-01,0,平日,523740573,5
2019-11-01,0,平日,523750471,5
2019-11-01,0,平日,513771724,1
2019-11-01,0,平日,533607241,8
2019-11-01,0,平日,523713613,4
2019-11-01,0,平日,523761364,11
2019-11-01,0,平日,523764191,4
2019-11-01,0,平日,523721911,4
2019-11-01,0,平日,523656612,8
2019-11-01,0,平日,523711843,3
2019-11-01,0,平日,523627284,1
2019-11-01,0,平日,523750362,3
2019-11-01,0,平日,523761902,2
2019-11-01,0,平日,523607944,2
2019-11-01,0,平日,523731774,3
2019-11-01,0,平日,523702122,1
2019-11-01,0,平日,523636191,2
2019-11-01,0,平日,523732392,1
2019-11-01,0,平日,523616173,1
2019-11-01,0,平日,523626153,1
2019-11-01,0,平日,523627301,1
2019-11-01,0,平日,523656691,101
2019-11-01,0,平日,523656652,24
2019-11-01,0,平日,523627691,51
2019-11-01,0,平日,523657451,111
2019-11-01,0,平日,523731634,48
2019-11-01,0,平日,523677434,50
2019-11-01,0,平日,523667831,39
2019-11-01,0,平日,523656573,61
2019-11-01,0,平日,523770011,24
2019-11-01,0,平日,523713122,51
2019-11-01,0,平日,523720674,20
2019-11-01,0,平日,523647932,52
2019-11-01,0,平日,523637293,51
2019-11-01,0,平日,533606221,49
2019-11-01,0,平日,523740274,61
2019-11-01,0,平日,523760404,58
2019-11-01,0,平日,523730791,28
2019-11-01,0,平日,523666841,46
2019-11-01,0,平日,523703821,46
2019-11-01,0,平日,523741222,8
2019-11-01,0,平日,523655274,36
2019-11-01,0,平日,523722431,19
2019-11-01,0,平日,523703341,10
2019-11-01,0,平日,523656833,38
2019-11-01,0,平日,523713823,50
2019-11-01,0,平日,523667354,41
2019-11-01,0,平日,523731414,19
2019-11-01,0,平日,523720382,5
2019-11-01,0,平日,523703024,4
2019-11-01,0,平日,523741804,23
2019-11-01,0,平日,523760474,60
2019-11-01,0,平日,523760923,31
2019-11-01,0,平日,523647524,61
2019-11-01,0,平日,523667954,62
2019-11-01,0,平日,523750643,14
2019-11-01,0,平日,523720862,10
2019-11-01,0,平日,523741951,51
2019-11-01,0,平日,523731254,59
2019-11-01,0,平日,523647922,74
2019-11-01,0,平日,523760943,2
2019-11-01,0,平日,523665252,4
2019-11-01,0,平日,523647324,73
2019-11-01,0,平日,523712742,20
2019-11-01,0,平日,523637071,35
2019-11-01,0,平日,523760653,69
2019-11-01,0,平日,523637604,2
2019-11-01,0,平日,523647083,6
2019-11-01,0,平日,523712492,15
2019-11-01,0,平日,523637723,14
2019-11-01,0,平日,523646631,27
2019-11-01,0,平日,523730854,38
2019-11-01,0,平日,523676791,18
2019-11-01,0,平日,523732853,5
2019-11-01,0,平日,523647963,63
2019-11-01,0,平日,523720032,14
2019-11-01,0,平日,523665494,9
2019-11-01,0,平日,523742333,3
2019-11-01,0,平日,523740623,16
2019-11-01,0,平日,523666973,32
2019-11-01,0,平日,523770104,15
2019-11-01,0,平日,523677462,17
2019-11-01,0,平日,523607762,3
2019-11-01,0,平日,523647182,12
2019-11-01,0,平日,523637134,24
2019-11-01,0,平日,523750132,11
2019-11-01,0,平日,523723214,4
2019-11-01,0,平日,523731273,1
2019-11-01,0,平日,523666903,8
2019-11-01,0,平日,523724703,3
2019-11-01,0,平日,523667791,16
2019-11-01,0,平日,523731753,8
2019-11-01,0,平日,523656513,17
2019-11-01,0,平日,523666312,11
2019-11-01,0,平日,523720472,2
2019-11-01,0,平日,523710864,8
2019-11-01,0,平日,523712952,15
2019-11-01,0,平日,523637781,10
2019-11-01,0,平日,523677493,16
2019-11-01,0,平日,513772911,11
2019-11-01,0,平日,523770082,4
2019-11-01,0,平日,523647154,41
2019-11-01,0,平日,523712852,23
2019-11-01,0,平日,523676011,14
2019-11-01,0,平日,523627022,9
2019-11-01,0,平日,523760452,7
2019-11-01,0,平日,523656411,10
2019-11-01,0,平日,523741224,3
2019-11-01,0,平日,523731283,3
2019-11-01,0,平日,523723262,1
2019-11-01,0,平日,523741201,12
2019-11-01,0,平日,523730514,7
2019-11-01,0,平日,523702622,7
2019-11-01,0,平日,523745971,1
2019-11-01,0,平日,523733331,1
2019-11-01,0,平日,523617912,2
2019-11-01,0,平日,533700041,1
2019-11-01,0,平日,523720461,6
2019-11-01,0,平日,523655942,1
2019-11-01,0,平日,523734802,3
2019-11-01,0,平日,523702003,5
2019-11-01,0,平日,523677823,4
2019-11-01,0,平日,523723543,1
2019-11-01,0,平日,523713323,2
2019-11-01,0,平日,533700301,1
2019-11-01,0,平日,523730311,4
2019-11-01,0,平日,523742002,2
2019-11-01,0,平日,523636784,9
2019-11-01,0,平日,523666712,4
2019-11-01,0,平日,523646811,1
2019-11-01,0,平日,523667692,1
2019-11-01,0,平日,523677993,2
2019-11-01,0,平日,523761982,1
2019-11-01,0,平日,523724933,1
2019-11-01,0,平日,523734693,5
2019-11-01,0,平日,523703464,1
2019-11-01,0,平日,523636071,1
2019-11-01,0,平日,523665951,1
2019-11-01,0,平日,523636381,1
2019-11-01,0,平日,523637612,1
2019-11-01,0,平日,523720784,1
2019-11-01,0,平日,523657172,68
2019-11-01,0,平日,523741831,9
2019-11-01,0,平日,523656271,44
2019-11-01,0,平日,523677711,29
2019-11-01,0,平日,523667231,110
